demand_index,time_slot,day_of_week,competition_pressure,operational_cost,seasonality_index,marketing_intensity,dynamic_price,time_slot_sin,time_slot_cos,day_of_week_sin,day_of_week_cos
77.0,20,6,0.46,119.92,0.68,0.4466666666666667,259.22703369141004,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
52.5,20,8,0.7994440767703508,155.01,0.59,0.3533333333333334,113.0708168084658,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
28.0,19,7,1.1,132.97,1.03,0.26,172.56106626586552,-0.900968867902419,-0.4338837391175583,-2.4492935982947064e-16,1.0
58.0,26,7,1.5,107.16,0.9955188679245284,0.89,267.51275278760625,-0.4338837391175575,0.9009688679024194,-2.4492935982947064e-16,1.0
7.0,3,6,1.41,122.71,0.75,0.7,143.58762460302583,0.6234898018587335,0.7818314824680298,-0.7818314824680299,0.6234898018587334
5.0,21,2,1.23,166.93,1.5,0.895,223.10790092675884,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434
87.0,20,8,0.25,77.39,0.51,1.09,283.44996205527485,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
108.0,20,7,1.37,147.66,0.9955188679245284,1.155,335.1806801716588,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
65.0,12,3,0.7994440767703508,85.4,1.01,1.22,351.5460645599983,0.43388373911755823,-0.900968867902419,0.43388373911755823,-0.900968867902419
115.0,20,7,1.37,127.59,0.7,0.68,441.1764117031313,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
104.0,22,8,0.45,71.25,0.91,0.37,352.7872174289917,-0.9749279121818238,0.22252093395631334,0.7818314824680296,0.6234898018587337
114.5,24,5,0.94,167.99,0.9955188679245284,1.11,445.1971690862487,-0.7818314824680299,0.6234898018587334,-0.9749279121818236,-0.2225209339563146
125.0,5,6,0.89,114.69,0.92,1.0,396.7825993546618,0.9009688679024191,0.4338837391175582,-0.7818314824680299,0.6234898018587334
38.0,18,2,0.01,85.33,0.52,1.18,209.8671535437724,-0.7818314824680297,-0.6234898018587337,0.9749279121818236,-0.22252093395631434
58.0,16,4,0.56,119.92,1.09,0.74,143.56241760827385,-0.433883739117558,-0.9009688679024191,-0.433883739117558,-0.9009688679024191
78.0,20,3,0.7994440767703508,64.32,1.25,1.12,407.49828639084086,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
56.0,9,2,0.67,153.29,0.66,0.81,327.12597126171386,0.9009688679024191,-0.43388373911755806,0.9749279121818236,-0.22252093395631434
47.0,20,8,0.7994440767703508,50.23,0.66,0.845,226.30195254050105,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
86.0,20,0,0.87,187.98,0.51,0.88,336.487314900379,-0.9749279121818236,-0.2225209339563146,0.0,1.0
125.0,25,6,0.35,118.85,0.9955188679245284,0.915,404.67152725094576,-0.6234898018587337,0.7818314824680297,-0.7818314824680299,0.6234898018587334
128.0,20,0,0.7994440767703508,192.58,0.91,0.95,498.7809332490133,-0.9749279121818236,-0.2225209339563146,0.0,1.0
82.0,1,1,1.55,67.6,1.24,0.73,302.50055928167,0.2225209339563144,0.9749279121818236,0.7818314824680298,0.6234898018587336
104.0,18,4,1.17,120.82,1.07,0.61,389.989206749845,-0.7818314824680297,-0.6234898018587337,-0.433883739117558,-0.9009688679024191
66.5,2,7,0.7994440767703508,157.82,0.51,0.4,393.6815696370529,0.4338837391175581,0.9009688679024191,-2.4492935982947064e-16,1.0
29.0,13,0,0.77,127.24,1.1,0.19,167.58834349253897,0.2225209339563141,-0.9749279121818237,0.0,1.0
63.0,21,7,0.7994440767703508,130.92,0.84,0.98,289.39183811219544,-1.0,-1.8369701987210297e-16,-2.4492935982947064e-16,1.0
87.0,0,8,0.82,119.33,1.06,1.02,171.5943384050662,0.0,1.0,0.7818314824680296,0.6234898018587337
111.0,1,1,1.49,62.69,1.48,0.37,397.4645008139453,0.2225209339563144,0.9749279121818236,0.7818314824680298,0.6234898018587336
49.0,13,7,1.28,156.96,1.42,0.325,239.9222837949564,0.2225209339563141,-0.9749279121818237,-2.4492935982947064e-16,1.0
3.0,20,4,1.49,208.56,0.55,0.28,152.79005381239398,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
103.0,17,1,0.7994440767703508,47.93,0.75,0.47,365.05863405143504,-0.6234898018587338,-0.7818314824680296,0.7818314824680298,0.6234898018587336
3.0,16,2,0.7994440767703508,159.61,0.8,0.4,247.4466395307657,-0.433883739117558,-0.9009688679024191,0.9749279121818236,-0.22252093395631434
61.5,3,0,1.38,55.78,1.29,1.26,108.45314507003808,0.6234898018587335,0.7818314824680298,0.0,1.0
120.0,3,2,1.44,119.92,1.47,1.23,326.6241292803812,0.6234898018587335,0.7818314824680298,0.9749279121818236,-0.22252093395631434
97.0,25,1,1.01,159.93,1.31,1.2,411.8648011934629,-0.6234898018587337,0.7818314824680297,0.7818314824680298,0.6234898018587336
77.0,23,0,0.03,57.09,1.41,0.72,327.598174610837,-0.9009688679024193,0.43388373911755795,0.0,1.0
51.0,9,3,0.7994440767703508,113.47,0.72,0.49,324.42592955975147,0.9009688679024191,-0.43388373911755806,0.43388373911755823,-0.900968867902419
26.0,12,4,0.86,86.7,0.9955188679245284,0.93,181.3511302049815,0.43388373911755823,-0.900968867902419,-0.433883739117558,-0.9009688679024191
74.5,27,4,0.67,119.92,0.81,0.55,148.16150741783522,-0.22252093395631464,0.9749279121818235,-0.433883739117558,-0.9009688679024191
123.0,18,6,0.4,65.04,0.64,0.4,342.0969788126764,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
85.0,1,7,1.37,130.47,0.56,0.19,281.92252879979145,0.2225209339563144,0.9749279121818236,-2.4492935982947064e-16,1.0
121.0,20,6,0.34,157.84,0.71,0.48,452.2281810305506,-0.9749279121818236,-0.2225209339563146,-0.7818314824680299,0.6234898018587334
74.0,20,3,1.08,138.8,0.57,1.15,294.983472914507,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
98.0,13,1,0.17,116.03,1.28,1.0933333333333333,338.1484258528672,0.2225209339563141,-0.9749279121818237,0.7818314824680298,0.6234898018587336
78.0,24,0,0.26,103.47,1.49,1.0366666666666666,282.88436629974643,-0.7818314824680299,0.6234898018587334,0.0,1.0
95.0,12,6,0.7994440767703508,119.92,0.93,0.98,346.2987633212707,0.43388373911755823,-0.900968867902419,-0.7818314824680299,0.6234898018587334
122.0,14,5,0.51,129.61,0.83,0.61,402.2966468939128,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146
93.0,1,3,0.91,64.67,1.02,1.11,333.3378540756959,0.2225209339563144,0.9749279121818236,0.43388373911755823,-0.900968867902419
81.0,26,5,0.95,96.5,1.04,0.5750000000000001,335.8897358218802,-0.4338837391175575,0.9009688679024194,-0.9749279121818236,-0.2225209339563146
6.0,20,8,0.96,96.63,1.48,0.04,153.93625540160463,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
62.5,1,3,0.16,89.26,0.9955188679245284,0.24500000000000002,78.10347240466712,0.2225209339563144,0.9749279121818236,0.43388373911755823,-0.900968867902419
119.0,6,1,0.7994440767703508,72.37,0.87,0.45,395.3670241340992,0.9749279121818236,0.22252093395631445,0.7818314824680298,0.6234898018587336
38.0,21,0,1.46,102.54,1.45,0.92,256.37558975609204,-1.0,-1.8369701987210297e-16,0.0,1.0
102.0,19,0,1.4,139.1,1.0,0.69,357.004002223966,-0.900968867902419,-0.4338837391175583,0.0,1.0
79.0,14,3,1.47,127.68,0.85,0.91,289.63365448417403,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419
105.0,20,4,0.75,145.03,0.7,1.075,377.4884564173007,-0.9749279121818236,-0.2225209339563146,-0.433883739117558,-0.9009688679024191
74.0,23,6,1.27,102.74,0.67,1.24,598.2635172022032,-0.9009688679024193,0.43388373911755795,-0.7818314824680299,0.6234898018587334
63.0,12,2,0.65,159.99,1.08,1.09,377.98450188329696,0.43388373911755823,-0.900968867902419,0.9749279121818236,-0.22252093395631434
93.0,14,0,0.9,112.4,0.99,1.23,146.53439075098865,1.2246467991473532e-16,-1.0,0.0,1.0
123.0,20,8,1.3,119.92,0.59,0.02,388.86447875341423,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
26.0,4,4,1.4,65.18,1.31,0.24,199.1058844291368,0.7818314824680298,0.6234898018587336,-0.433883739117558,-0.9009688679024191
45.0,20,0,1.01,201.74,0.65,0.12,272.5653737821044,-0.9749279121818236,-0.2225209339563146,0.0,1.0
110.0,6,6,1.35,51.62,1.28,0.335,282.31680025761426,0.9749279121818236,0.22252093395631445,-0.7818314824680299,0.6234898018587334
40.0,20,2,1.12,119.92,1.32,0.55,156.40606697111636,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
104.0,0,8,0.59,158.51,1.06,1.17,429.2991575243752,0.0,1.0,0.7818314824680296,0.6234898018587337
119.0,20,1,0.5,45.93,0.81,0.23,327.27933495942386,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
71.0,20,1,0.3,66.04,0.9955188679245284,0.14,256.8691994339504,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
90.33333333333333,4,0,0.7,46.21,0.76,0.47000000000000003,68.63387962879312,0.7818314824680298,0.6234898018587336,0.0,1.0
109.66666666666666,11,8,0.7994440767703508,126.26,1.46,0.8,408.11542954025066,0.6234898018587339,-0.7818314824680295,0.7818314824680296,0.6234898018587337
129.0,22,8,1.42,155.65,0.88,0.88,414.0015859633564,-0.9749279121818238,0.22252093395631334,0.7818314824680296,0.6234898018587337
126.0,25,6,0.03,129.47,0.67,0.98,400.3859948493348,-0.6234898018587337,0.7818314824680297,-0.7818314824680299,0.6234898018587334
108.5,5,6,0.32,159.44,0.78,0.99,209.48186887042672,0.9009688679024191,0.4338837391175582,-0.7818314824680299,0.6234898018587334
91.0,25,5,1.48,97.9,0.58,0.87,256.82197188759824,-0.6234898018587337,0.7818314824680297,-0.9749279121818236,-0.2225209339563146
29.0,7,5,0.7994440767703508,156.66,1.43,0.44,291.17821419139216,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
116.0,18,1,1.02,77.82,0.91,0.0,318.5094797669668,-0.7818314824680297,-0.6234898018587337,0.7818314824680298,0.6234898018587336
95.33333333333333,20,8,0.35,125.52,0.62,1.16,180.45666810486583,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
74.66666666666666,20,8,1.04,135.06,1.12,0.6699999999999999,152.4074629150875,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
54.0,16,1,1.32,99.8,1.38,0.18,244.04237232476933,-0.433883739117558,-0.9009688679024191,0.7818314824680298,0.6234898018587336
75.0,3,4,1.4,119.92,1.29,0.46,327.7950507632864,0.6234898018587335,0.7818314824680298,-0.433883739117558,-0.9009688679024191
117.0,14,7,1.02,158.48,1.08,0.21,400.91102003423214,1.2246467991473532e-16,-1.0,-2.4492935982947064e-16,1.0
56.0,17,2,1.49,25.03,1.49,1.18,253.0914926845381,-0.6234898018587338,-0.7818314824680296,0.9749279121818236,-0.22252093395631434
109.0,15,6,0.52,102.03,1.13,0.39,394.9840862040176,-0.22252093395631384,-0.9749279121818237,-0.7818314824680299,0.6234898018587334
2.0,20,0,1.3,120.6,0.72,0.75,160.9409227250269,-0.9749279121818236,-0.2225209339563146,0.0,1.0
110.0,12,4,0.3,117.11,1.23,0.43,383.0880357218171,0.43388373911755823,-0.900968867902419,-0.433883739117558,-0.9009688679024191
110.0,27,8,0.55,136.58,0.9955188679245284,0.22,401.83216444999925,-0.22252093395631464,0.9749279121818235,0.7818314824680296,0.6234898018587337
58.0,19,8,1.11,90.73,0.99,0.65,256.49866094958986,-0.900968867902419,-0.4338837391175583,0.7818314824680296,0.6234898018587337
42.0,26,6,1.14,80.39,0.78,1.17,266.3981730006033,-0.4338837391175575,0.9009688679024194,-0.7818314824680299,0.6234898018587334
53.0,2,0,0.22,215.78875000000002,1.07,0.31,292.9608642280587,0.4338837391175581,0.9009688679024191,0.0,1.0
26.0,8,6,1.22,79.28,0.9955188679245284,0.26,157.50063970237113,0.9749279121818236,-0.22252093395631434,-0.7818314824680299,0.6234898018587334
70.0,3,1,0.7994440767703508,117.24,1.22,0.19,114.02842430300448,0.6234898018587335,0.7818314824680298,0.7818314824680298,0.6234898018587336
114.0,21,8,1.58,119.92,0.79,0.53,328.83343751338674,-1.0,-1.8369701987210297e-16,0.7818314824680296,0.6234898018587337
29.0,9,0,0.7,36.07,1.32,0.79,209.07987882312275,0.9009688679024191,-0.43388373911755806,0.0,1.0
9.0,20,1,-0.0,122.63,0.8,1.05,229.3003823400024,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
18.0,11,7,0.17,112.74,0.61,0.97,177.17812632512894,0.6234898018587339,-0.7818314824680295,-2.4492935982947064e-16,1.0
105.0,7,6,0.55,157.65,1.05,0.66,408.27657133230537,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334
42.0,10,5,0.85,58.94,1.42,0.92,238.48686224695388,0.7818314824680299,-0.6234898018587335,-0.9749279121818236,-0.2225209339563146
92.0,5,7,1.06,119.92,0.72,0.38,294.7111707815173,0.9009688679024191,0.4338837391175582,-2.4492935982947064e-16,1.0
69.0,14,2,0.7994440767703508,131.85,0.53,0.77,342.2943583927387,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434
62.0,20,7,0.9,144.73,0.9955188679245284,0.01,308.60090180405234,-0.9749279121818236,-0.2225209339563146,-2.4492935982947064e-16,1.0
78.5,10,2,0.21,127.57,0.92,0.43,170.20075558574018,0.7818314824680299,-0.6234898018587335,0.9749279121818236,-0.22252093395631434
95.0,20,1,0.8,116.69,0.69,0.33,346.7545348681902,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
19.0,20,0,0.34,145.53,0.58,0.44000000000000006,197.5259407702761,-0.9749279121818236,-0.2225209339563146,0.0,1.0
37.0,8,3,0.39,103.4,1.05,0.55,263.3489861549058,0.9749279121818236,-0.22252093395631434,0.43388373911755823,-0.900968867902419
10.0,26,8,0.7994440767703508,139.44,0.96,0.615,256.0388996771082,-0.4338837391175575,0.9009688679024194,0.7818314824680296,0.6234898018587337
114.0,19,3,0.38,67.64,0.73,0.68,374.6073679421154,-0.900968867902419,-0.4338837391175583,0.43388373911755823,-0.900968867902419
76.0,19,2,0.7994440767703508,99.87,0.83,0.44,367.455886685257,-0.900968867902419,-0.4338837391175583,0.9749279121818236,-0.22252093395631434
52.0,2,4,0.7,137.52,0.51,0.55,315.2663435193072,0.4338837391175581,0.9009688679024191,-0.433883739117558,-0.9009688679024191
45.0,16,2,0.81,143.37,0.63,0.31,598.2635172022032,-0.433883739117558,-0.9009688679024191,0.9749279121818236,-0.22252093395631434
103.0,11,5,0.24,119.92,1.06,0.28,415.4784503363541,0.6234898018587339,-0.7818314824680295,-0.9749279121818236,-0.2225209339563146
105.0,20,2,0.7994440767703508,106.63,0.96,0.5800000000000001,393.16563298547055,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
77.0,20,2,0.79,132.36,0.67,0.88,282.3504311399888,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
87.5,20,3,1.44,94.37,0.76,1.22,365.4469010259261,-0.9749279121818236,-0.2225209339563146,0.43388373911755823,-0.900968867902419
98.0,9,0,1.35,119.12,1.22,0.34,375.3674003790478,0.9009688679024191,-0.43388373911755806,0.0,1.0
80.0,1,5,0.7994440767703508,104.76,0.74,0.15,293.53032549830345,0.2225209339563144,0.9749279121818236,-0.9749279121818236,-0.2225209339563146
98.0,20,0,0.7994440767703508,110.45,0.57,0.6,338.5663513930268,-0.9749279121818236,-0.2225209339563146,0.0,1.0
20.0,25,8,0.86,112.05,0.59,0.35,204.580248196248,-0.6234898018587337,0.7818314824680297,0.7818314824680296,0.6234898018587337
59.5,17,6,0.28,86.18,1.22,0.37,491.6056214572753,-0.6234898018587338,-0.7818314824680296,-0.7818314824680299,0.6234898018587334
99.0,20,8,1.05,93.14,1.22,0.09,336.91319844574747,-0.9749279121818236,-0.2225209339563146,0.7818314824680296,0.6234898018587337
57.5,4,3,0.9,101.34,1.29,0.22,245.9184741004688,0.7818314824680298,0.6234898018587336,0.43388373911755823,-0.900968867902419
16.0,17,5,0.09,152.92,0.9955188679245284,0.35,269.6529842471601,-0.6234898018587338,-0.7818314824680296,-0.9749279121818236,-0.2225209339563146
18.5,20,2,0.7994440767703508,166.5,1.49,0.21,246.01405638120528,-0.9749279121818236,-0.2225209339563146,0.9749279121818236,-0.22252093395631434
21.0,24,8,0.7994440767703508,149.83,1.23,0.07,243.7587523121757,-0.7818314824680299,0.6234898018587334,0.7818314824680296,0.6234898018587337
86.0,26,8,0.28,82.05,0.78,0.74,297.13484071367503,-0.4338837391175575,0.9009688679024194,0.7818314824680296,0.6234898018587337
44.0,4,5,1.55,200.69,1.49,1.1,326.90709618477376,0.7818314824680298,0.6234898018587336,-0.9749279121818236,-0.2225209339563146
43.0,18,5,0.7994440767703508,51.43,1.36,0.18,256.3927120073115,-0.7818314824680297,-0.6234898018587337,-0.9749279121818236,-0.2225209339563146
26.0,22,0,0.19,201.83,0.87,0.22,169.19253539240898,-0.9749279121818238,0.22252093395631334,0.0,1.0
9.0,16,3,0.09,109.48,0.68,0.57,208.94428210390691,-0.433883739117558,-0.9009688679024191,0.43388373911755823,-0.900968867902419
89.0,18,2,0.46,215.78875000000002,0.56,1.16,375.4266454325035,-0.7818314824680297,-0.6234898018587337,0.9749279121818236,-0.22252093395631434
46.0,1,3,0.7994440767703508,119.92,0.91,0.9,322.9281218848553,0.2225209339563144,0.9749279121818236,0.43388373911755823,-0.900968867902419
29.0,11,1,0.64,85.4,1.44,0.21,228.4766137943557,0.6234898018587339,-0.7818314824680295,0.7818314824680298,0.6234898018587336
110.0,3,6,1.02,164.46,0.6,0.94,390.0101452415941,0.6234898018587335,0.7818314824680298,-0.7818314824680299,0.6234898018587334
54.0,20,1,0.44,162.04,1.4,0.52,342.9348592095887,-0.9749279121818236,-0.2225209339563146,0.7818314824680298,0.6234898018587336
71.5,25,4,1.01,109.79,0.79,0.74,293.5600485369281,-0.6234898018587337,0.7818314824680297,-0.433883739117558,-0.9009688679024191
89.0,9,7,1.23,85.91,0.53,0.86,244.9135096633485,0.9009688679024191,-0.43388373911755806,-2.4492935982947064e-16,1.0
88.0,10,3,1.47,60.06,1.14,1.25,253.33908135741453,0.7818314824680299,-0.6234898018587335,0.43388373911755823,-0.900968867902419
91.0,6,1,0.36,97.05,1.17,0.74,350.9777678195979,0.9749279121818236,0.22252093395631445,0.7818314824680298,0.6234898018587336
57.0,8,4,1.31,54.7,1.4,1.23,252.49360532368843,0.9749279121818236,-0.22252093395631434,-0.433883739117558,-0.9009688679024191
85.0,3,2,1.18,87.46,0.77,0.87,240.72781988818053,0.6234898018587335,0.7818314824680298,0.9749279121818236,-0.22252093395631434
67.0,26,6,1.52,189.8,1.3,0.6,351.37013744568264,-0.4338837391175575,0.9009688679024194,-0.7818314824680299,0.6234898018587334
88.5,1,1,0.07,147.41,0.82,0.24,232.5284507686314,0.2225209339563144,0.9749279121818236,0.7818314824680298,0.6234898018587336
110.0,22,5,1.45,91.43,0.87,0.31,350.84491163135,-0.9749279121818238,0.22252093395631334,-0.9749279121818236,-0.2225209339563146
98.0,20,5,1.21,131.11,0.9955188679245284,1.04,362.7057763377516,-0.9749279121818236,-0.2225209339563146,-0.9749279121818236,-0.2225209339563146
86.0,25,7,0.92,175.15,1.26,0.76,214.78350524546696,-0.6234898018587337,0.7818314824680297,-2.4492935982947064e-16,1.0
74.0,8,8,0.24,99.34,1.09,0.34,246.48606731216435,0.9749279121818236,-0.22252093395631434,0.7818314824680296,0.6234898018587337
50.0,12,4,1.04,90.51,1.14,0.4966666666666667,83.69734695193262,0.43388373911755823,-0.900968867902419,-0.433883739117558,-0.9009688679024191
26.0,26,7,0.8,119.92,0.91,0.6533333333333333,225.22310712843168,-0.4338837391175575,0.9009688679024194,-2.4492935982947064e-16,1.0
20.0,7,5,0.7994440767703508,154.48,1.13,0.81,281.40035005264326,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146
88.0,6,4,0.22,119.92,1.06,0.55,338.1237890233048,0.9749279121818236,0.22252093395631445,-0.433883739117558,-0.9009688679024191
101.0,24,2,0.64,119.92,1.31,1.21,390.586647074308,-0.7818314824680299,0.6234898018587334,0.9749279121818236,-0.22252093395631434
60.0,22,3,0.4,150.96,0.93,0.38,598.2635172022032,-0.9749279121818238,0.22252093395631334,0.43388373911755823,-0.900968867902419
120.0,1,1,0.4,117.36,0.9955188679245284,0.72,357.1673593109784,0.2225209339563144,0.9749279121818236,0.7818314824680298,0.6234898018587336
125.0,13,1,0.7994440767703508,134.5,1.49,0.17,393.0542668623716,0.2225209339563141,-0.9749279121818237,0.7818314824680298,0.6234898018587336
65.0,26,7,1.32,164.89,0.9955188679245284,1.16,302.625697573507,-0.4338837391175575,0.9009688679024194,-2.4492935982947064e-16,1.0
16.0,22,4,0.07,166.72,1.2,0.77,301.1492846244821,-0.9749279121818238,0.22252093395631334,-0.433883739117558,-0.9009688679024191
24.0,18,6,0.7994440767703508,75.91,0.94,0.7949999999999999,194.32122486105868,-0.7818314824680297,-0.6234898018587337,-0.7818314824680299,0.6234898018587334
